domain;supergroup;division;subdivision;class;order;family;genus;species;accesion
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Chiridota;Chiridota_albatrossii;KX874397
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Chiridota;Chiridota_hydrothermica;OQ749917
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Chiridota;Chiridota_impatiens;LC271194
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Chiridota;Chiridota_rigida;LC271193
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Taeniogyrus;Taeniogyrus_sp.;LC637701
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Taeniogyrus;Taeniogyrus_mijim;MW278126
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Myriotrochus;Myriotrochus_sp.;KX874403
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Synaptidae;Synaptidae_sp.;MN689973
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Euapta;Euapta_tahitiensis;KX874402
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Leptosynapta;Leptosynapta_sp.;OQ417191
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Leptosynapta;Leptosynapta_sp.;KX458987
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Leptosynapta;Leptosynapta_clarki;HM542252
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Opheodesoma;Opheodesoma_grisea;MW278766
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Polyplectana;Polyplectana_kefersteinii;MW278282
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Protankyra;Protankyra_bidentata;OL877219
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Synapta;Synapta_sp.;OR145350
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Acaudina;Acaudina_molpadioides;EU827691
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Paracaudina;Paracaudina_sp.;HM196481
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Gephyrothuria;Gephyrothuria_alcocki;KX874377
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Molpadia;Molpadia_intermedia;HM542276
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Molpadia;Molpadia_musculus;KX874386
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Molpadia;Molpadia_musculus;HM196463
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuriidae;Holothuriidae_sp.;MW124780
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Actinopyga;Actinopyga_agassizii;JN207565
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Actinopyga;Actinopyga_obesa;OP897950
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Bohadschia;Bohadschia_subrubra;OP897975
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_atra;OP898051
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_coluber;EU848295
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_difficilis;MW277932
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_excellens;JN543506
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_forskali;ON059145
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_fuscopunctata;EU848288
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_hilla;OP898063
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_impatiens;MH834575
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_impatiens;MW278515
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_moebii;JN207599
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_nobilis;OP898084
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_pardalis;MW278086
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_pervicax;MW277789
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holothuria;Holothuria_rigida;OP898095
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pearsonothuria;Pearsonothuria_graeffei;JN543503
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Apostichopus;Apostichopus_japonicus;HQ700938
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Astichopus;Astichopus_multifidus;EU848293
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Australostichopus;Australostichopus_mollis;EU870030
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Parastichopus;Parastichopus_tremulus;KX874359
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Stichopus;Stichopus_chloronotus;OR145352
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thelenota;Thelenota_ananas;JN836338
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Synallactidae;Synallactidae_sp.;OR082750
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Mesothuria;Mesothuria_bifurcata;HM196484
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Mesothuria;Mesothuria_intestinalis;MG935170
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Mesothuria;Mesothuria_oktaknemus;KX874394
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Molpadiodemas;Molpadiodemas_sp.;ON400708
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Paelopatides;Paelopatides_sp.;MW172553
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Paroriza;Paroriza_prouhoi;KX874378
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Synallactes;Synallactes_sp.;ON400714
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Synallactes;Synallactes_sp.;KX874365
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Zygothuria;Zygothuria_oxysclera;KX874393
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Deima;Deima_validum;KX874364
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Oneirophanta;Oneirophanta_sp.;ON400706
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Orphnurgus;Orphnurgus_glaber;KX874361
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Amperima;Amperima_robusta;KX874381
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Elpidia;Elpidia_kurilensis;MZ563466
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Peniagone;Peniagone_sp.;MZ563464
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Peniagone;Peniagone_purpurea;MZ563474
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Benthogone;Benthogone_sp.;OR082755
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Benthogone;Benthogone_abstrusa;KX874374
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Laetmogone;Laetmogone_wyvillethomsoni;HM196504
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pannychia;Pannychia_moseleyi;HM542958
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psychronaetes;Psychronaetes_sp.;ON400707
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Enypniastes;Enypniastes_eximia;KX874383
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Benthodytes;Benthodytes_jiaolongi;MW990357
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Benthodytes;Benthodytes_marianensis;ON400682
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Benthodytes;Benthodytes_sanguinolenta;ON400720
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psychropotes;Psychropotes_longicauda;OR082747
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Cucumariidae;Cucumariidae_sp.;HM473813
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Aslia;Aslia_forbesi;KP780306
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Athyonidium;Athyonidium_chilensis;EU848226
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Cladodactyla;Cladodactyla_sicinski;KP165450
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Colochirus;Colochirus_sp.;KX844560
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Cucumaria;Cucumaria_georgiana;HM196458
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Echinopsolus;Echinopsolus_charcoti;HM196640
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Laevocnus;Laevocnus_laevigatus;KP165465
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Leptopentacta;Leptopentacta_elongata;MG935053
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Leptopentacta;Leptopentacta_imbricata;KR527263
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pentactella;Pentactella_sp.;KX874372
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pentactella;Pentactella_leonina;KX874369
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Plesiocolochirus;Plesiocolochirus_sp.;KX844575
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psolicrux;Psolicrux_coatsi;HM196568
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyonella;Thyonella_sp.;OQ322745
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Trachythyone;Trachythyone_bouvetensis;HM196684
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Heterothyone;Heterothyone_alba;KX874390
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Crucella;Crucella_scotiae;KX874367
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Havelockia;Havelockia_sp.;KF142167
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Havelockia;Havelockia_sp.;KF142180
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Hemithyone;Hemithyone_semperi;KF142175
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Massinium;Massinium_arthroprocessum;OP898111
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Massinium;Massinium_toyoshiomaruae;LC528687
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Phyllophorus;Phyllophorus_cebuensis;KP780308
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Phyrella;Phyrella_thyonoides;JX544958
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Stolus;Stolus_buccalis;OP898241
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_sp.;OP898247
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_benti;MH242999
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_flindersi;KF142164
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_fusus;MG935133
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_kyushuensis;LC528688
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_liaoi;LC547978
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_nigra;KF142163
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyone;Thyone_pedata;KF142165
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thyonidium;Thyonidium_drummondii;HM400363
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psolidium;Psolidium_dorsipes;KX874350
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psolidium;Psolidium_gaini;HM196724
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Psolus;Psolus_dubiosus;HM196575
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Afrocucumis;Afrocucumis_africana;KX874348
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Euthyonidiella;Euthyonidiella_huwi;KX874371
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pseudothyone;Pseudothyone_raphanus;MG934913
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Sclerodactyla;Sclerodactyla_briareus;KX874342
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Echinocucumis;Echinocucumis_hispida;KX874395
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Echinocucumis;Echinocucumis_hispida;KX874396
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Echinocucumis;Echinocucumis_hispida;MG934966
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Democrinus;Democrinus_weberi;KC626538
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Porphyrocrinus;Porphyrocrinus_verrucosus;GU327846
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Isometra;Isometra_sp.;JN545382
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Aporometra;Aporometra_wilsoni;AY669355
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Alloeocomatella;Alloeocomatella_pectinifera;GU327852
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Comatella;Comatella-sp;KC763370
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Comanthus;Comanthus_wahlbergii;MZ560429
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Notocrinus;Notocrinus_virilis;JN545389
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Pentametrocrinus;Pentametrocrinus_semperi;KC626574
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Tropiometra;Tropiometra_sp.;KC763371
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Holopus;Holopus_rangii;GU327836
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Thalassocrinus;Thalassocrinus_sp.;GU327839
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Caledonicrinus;Caledonicrinus_vaubani;KC626525
Eukaryota;Obazoa;Opisthokonta;Metazoa;Echinodermata;Echinodermata_X;Echinodermata_XX;Proisocrinus;Proisocrinus_ruberrimus;GU327842
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Plasmodiophorida;Polymyxa-lineage;Polymyxa;Polymyxa_betae;OU857314
Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Plasmodiophorida;Plasmodiophorida_X;Spongospora;Spongospora_subterranea;KF738139
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxocorone;Loxocorone_allax;NC_010431
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Barentsia;Barentsia_sp.;MW277707
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Barentsia;Barentsia_gracilis;FJ196079
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Barentsia;Barentsia_laxa;OQ322739
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosoma;Loxosoma_axisadversum;LC005494
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_sp.;MF435909
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_sp.;JQ614997
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_aloxiata;NC_010432
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_harmeri;GU125764
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_parguerensis;GU125761
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Loxosomella;Loxosomella_varians;GU125762
Eukaryota;Obazoa;Opisthokonta;Metazoa;Entoprocta;Entoprocta_X;Entoprocta_XX;Pedicellina;Pedicellina_cernua;FJ196081
Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Himatismenida;Himatismenida_X;Squamamoeba;Squamamoeba_japonica;JN638033
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Polysphondylium;Polysphondylium_pallidum;AY700145
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Polysphondylium;Polysphondylium_pallidum;EU275726
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Cavenderia;Cavenderia_fasciculata;EU275727
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Dictyostelium;Dictyostelium_citrinum;DQ336395
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Dictyostelium;Dictyostelium_discoideum;X95896
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Dictyostelium;Dictyostelium_discoideum;AB000109
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Eumycetozoa_X;Dictyosteliida;Dictyosteliida_X;Dictyostelium;Dictyostelium_intermedium;BK014289
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Echinosteliida;Echinosteliida_X;Clastoderma;Clastoderma_debaryanum;AF239227
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diachea;Diachea_bulbillosa;OP616525
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diachea;Diachea_leucopodia;OP616528
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diachea;Diachea_silvaepluvialis;OP616532
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diachea;Diachea_subsessilis;OP616536
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Physarida;Didymiidae;Diachea;Diachea_subsessilis;OP616533
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_acanthosporum;OR253716
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_aeneum;OR253713
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_columbinum;OP616582
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_columbinum;OP616581
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_echinosporum;OR253708
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_maculatum;OR253709
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_ovoideoechinulatum;OP616583
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_ovoideoechinulatum;OP616584
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_ovoideoechinulatum;OP616585
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_ovoideum;OP616587
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_retirugisporum;OR253710
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_sp.;MZ234254
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Lamproderma;Lamproderma_spinulosporum;OR253712
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Meriderma;Meriderma_carestiae;OP616645
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Meriderma;Meriderma_cribrarioides;OP616646
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Meriderma;Meriderma_sp.;OP616647
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Stemonitis;Stemonitis_flavogenita;AF239221
Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Fuscisporidia;Stemonitida;Stemonitidae;Stemonitis;Stemonitis_flavogenita;AF239222
