Sequence Name;Group
PN2BC2_5_2203;1394
PN2BC2_5_2280;1394
PN2BC2_5_2528;1394
PN2BC2_5_2927;1394
PN2BC2_5_3540;1394
PN2BC2_5_3552;1394
PN2SA2_1_57;1394
PN2SA2_1_699;1394
PN2SA2_2_73;1394
PN2SA2_2_225;1394
PN2SA2_2_1268;1394
PN2SA2_2_1420;1394
PN2SA2_2_1765;1394
PN2SA2_2_1946;1394
PN2SA2_2_2522;1394
PN2SA2_2_2558;1394
PN2SA2_2_2584;1394
PN2SA2_2_2783;1394
PN2SA2_2_2882;1394
PN2SA2_3_69;1394
PN2SA2_3_932;1394
PN2SA2_3_1081;1394
PN2SA2_4_73;1394
PN2SA2_4_1099;1394
PN2SA2_4_1856;1394
PN2SA2_4_2523;1394
PN2SA2_4_2615;1394
PN2SA2_4_2713;1394
PN2SA2_4_2853;1394
PN2SA2_4_3015;1394
PN2SA2_4_3101;1394
PN2SA2_4_3230;1394
PN2SA2_5_67;1394
PN2SA2_5_421;1394
PN2SA2_5_1206;1394
PN2SA2_5_1361;1394
PN2SA2_5_1412;1394
PN2SA2_5_1437;1394
PN2SA2_5_1513;1394
PN2SA2_5_1606;1394
PN2SA2_5_1641;1394
PN2SB2_1_83;1394
PN2SB2_1_261;1394
PN2SB2_1_275;1394
PN2SB2_1_896;1394
PN2SB2_1_1804;1394
PN2SB2_1_2301;1394
PN2SB2_1_4049;1394
PN2SB2_1_4056;1394
PN2SB2_1_4116;1394
PN2SB2_1_4305;1394
PN2SB2_1_5221;1394
PN2SB2_1_5499;1394
PN2SB2_1_5930;1394
PN2SB2_1_6047;1394
PN2SB2_1_6104;1394
PN2SB2_1_6743;1394
PN2SB2_2_80;1394
PN2SB2_2_254;1394
PN2SB2_2_1429;1394
PN2SB2_2_3200;1394
PN2SB2_2_3415;1394
PN2SB2_2_3610;1394
PN2SB2_2_4142;1394
PN2SB2_2_5560;1394
PN2SB2_3_1192;1394
PN2SB2_3_1262;1394
PN2SB2_4_72;1394
PN2SB2_4_2443;1394
PN2SB2_4_3136;1394
PN2SB2_4_3450;1394
PN2SB2_5_67;1394
PN2SB2_5_491;1394
PN2SB2_5_657;1394
PN2SB2_5_858;1394
PN2SB2_5_1308;1394
PN2SC2_1_73;1394
PN2SC2_1_1687;1394
PN2SC2_2_64;1394
PN2SC2_2_181;1394
PN2SC2_2_698;1394
PN2SC2_2_909;1394
PN2SC2_2_961;1394
PN2SC2_2_1075;1394
PN2SC2_2_1113;1394
PN2SC2_3_82;1394
PN2SC2_3_966;1394
PN2SC2_3_1847;1394
PN2SC2_3_2003;1394
PN2SC2_3_2009;1394
PN2SC2_3_2757;1394
PN2SC2_3_3028;1394
PN2SC2_3_3090;1394
PN2SC2_3_3774;1394
PN2SC2_3_4186;1394
PN2SC2_3_4332;1394
PN2SC2_3_4583;1394
PN2SC2_3_4596;1394
PN2SC2_3_4968;1394
PN2SC2_3_5234;1394
PN2SC2_4_49;1394
PN2SC2_5_70;1394
PN2SC2_5_1037;1394
PN2SC2_5_1428;1394
PN2SC2_5_1444;1394
PN2SC2_5_1453;1394
PN2SC2_5_1763;1394
PN3BA2_1_74;1394
PN3BA2_1_226;1394
PN3BA2_1_1025;1394
PN3BA2_1_1143;1394
PN3BA2_1_1167;1394
PN3BA2_1_1176;1394
PN3BA2_1_1344;1394
PN3BA2_1_1776;1394
PN3BA2_1_2126;1394
PN3BA2_1_2352;1394
PN3BA2_1_2484;1394
PN3BA2_1_2665;1394
PN3BA2_1_2679;1394
PN3BA2_1_2745;1394
PN3BA2_1_2768;1394
PN3BA2_1_2925;1394
PN3BA2_1_3134;1394
PN3BA2_2_68;1394
PN3BA2_2_1231;1394
PN3BA2_2_1421;1394
PN3BA2_2_1842;1394
PN3BA2_3_70;1394
PN3BA2_3_204;1394
PN3BA2_3_1272;1394
PN3BA2_3_1414;1394
PN3BA2_3_1534;1394
PN3BA2_3_1839;1394
PN3BA2_3_2028;1394
PN3BA2_3_2041;1394
PN3BA2_4_67;1394
PN3BA2_4_214;1394
PN3BA2_4_512;1394
PN3BA2_4_524;1394
PN3BA2_4_616;1394
PN3BA2_4_648;1394
PN3BA2_4_651;1394
PN3BA2_4_971;1394
PN3BA2_4_1095;1394
PN3BA2_4_1132;1394
PN3BA2_4_1267;1394
PN3BA2_4_1513;1394
PN3BA2_4_1522;1394
PN3BA2_4_1571;1394
PN3BA2_4_1652;1394
PN3BA2_4_1685;1394
PN3BA2_4_1769;1394
PN3BA2_4_1886;1394
PN3BA2_4_1936;1394
PN3BA2_4_1976;1394
PN3BA2_4_2002;1394
PN3BA2_4_2085;1394
PN3BA2_4_2102;1394
PN3BA2_4_2147;1394
PN3BA2_4_2251;1394
PN3BA2_4_2313;1394
PN3BA2_4_2327;1394
PN3BA2_4_2382;1394
PN3BA2_4_2395;1394
PN3BA2_4_2409;1394
PN3BA2_4_2411;1394
PN3BA2_4_2477;1394
PN3BA2_4_2506;1394
PN3BA2_4_2540;1394
PN3BA2_4_2649;1394
PN3BA2_4_2736;1394
PN3BA2_4_2805;1394
PN3BA2_4_2841;1394
PN3BA2_4_2877;1394
PN3BA2_4_2930;1394
PN3BA2_4_2981;1394
PN3BA2_4_3001;1394
PN3BA2_4_3006;1394
PN3BA2_4_3054;1394
PN3BA2_4_3056;1394
PN3BA2_4_3066;1394
PN3BA2_4_3122;1394
PN3BA2_4_3159;1394
PN3BA2_5_69;1394
PN3BA2_5_440;1394
PN3BA2_5_753;1394
PN3BA2_5_1099;1394
PN3BA2_5_1122;1394
PN3BA2_5_1286;1394
PN3BA2_5_1517;1394
PN3BA2_5_1572;1394
PN3BA2_5_1621;1394
PN3BA2_5_1665;1394
PN3BB2_1_73;1394
PN3BB2_1_227;1394
PN3BB2_1_1375;1394
PN3BB2_1_1844;1394
PN3BB2_1_2441;1394
PN3BB2_1_2549;1394
PN3BB2_1_2623;1394
PN3BB2_1_2794;1394
PN3BB2_1_3582;1394
PN3BB2_2_52;1394
PN3BB2_3_77;1394
PN3BB2_3_2047;1394
PN3BB2_3_2898;1394
PN3BB2_3_4076;1394
PN3BB2_3_4308;1394
PN3BB2_3_4369;1394
PN3BB2_3_6032;1394
PN3BB2_4_82;1394
PN3BB2_4_2245;1394
PN3BB2_4_2322;1394
PN3BB2_4_4298;1394
PN3BB2_4_5394;1394
PN3BB2_4_5483;1394
PN3BB2_4_5487;1394
PN3BB2_4_5718;1394
PN3BB2_4_5992;1394
PN3BB2_4_6049;1394
PN3BB2_4_6774;1394
PN3BB2_4_7018;1394
PN3BB2_4_7053;1394
PN3BB2_5_82;1394
PN3BB2_5_936;1394
PN3BB2_5_1671;1394
PN3BB2_5_6232;1394
PN3BB2_5_6260;1394
PN3BB2_5_6343;1394
PN3BB2_5_6909;1394
PN3BB2_5_7252;1394
PN3BC2_1_70;1394
PN3BC2_1_890;1394
PN3BC2_1_1665;1394
PN3BC2_1_1961;1394
PN3BC2_1_2121;1394
PN3BC2_1_2124;1394
PN3BC2_1_2186;1394
PN3BC2_1_2230;1394
PN3BC2_1_2756;1394
PN3BC2_2_68;1394
PN3BC2_2_2725;1394
PN3BC2_2_2793;1394
PN3BC2_2_2862;1394
PN3BC2_3_62;1394
PN3BC2_3_646;1394
PN3BC2_3_1228;1394
PN3BC2_3_1807;1394
PN3BC2_4_57;1394
PN3BC2_5_63;1394
PN3BC2_5_1014;1394
PN3BC2_5_1843;1394
PN3BC2_5_1938;1394
PN3BC2_5_2177;1394
PN3BC2_5_2378;1394
PN3SA2_1_80;1394
PN3SA2_2_75;1394
PN3SA2_2_1965;1394
PN3SA2_2_2219;1394
PN3SA2_2_4149;1394
PN3SA2_2_4488;1394
PN3SA2_2_4852;1394
PN3SA2_3_76;1394
PN3SA2_3_875;1394
PN3SA2_3_3715;1394
PN3SA2_4_79;1394
PN3SA2_4_6821;1394
PN3SA2_5_54;1394
PN3SB2_1_76;1394
PN3SB2_2_80;1394
PN3SB2_2_253;1394
PN3SB2_3_73;1394
PN3SB2_3_5046;1394
PN3SB2_4_82;1394
PN3SB2_4_3502;1394
PN3SB2_5_80;1394
PN3SC2_1_5728;1394
PN3SC2_2_65;1394
PN3SC2_3_74;1394
PN3SC2_4_48;1394
PN3SC2_5_75;1394
PN4BA2_1_90;1394
PN4BA2_1_4497;1394
PN4BA2_1_6643;1394
PN4BA2_1_6764;1394
PN4BA2_1_6894;1394
PN4BA2_1_7084;1394
PN4BA2_1_7953;1394
PN4BA2_1_8250;1394
PN4BA2_1_11490;1394
PN4BA2_2_87;1394
PN4BA2_2_1653;1394
PN4BA2_2_2160;1394
PN4BA2_2_3622;1394
PN4BA2_2_4448;1394
PN4BA2_2_4560;1394
PN4BA2_2_4919;1394
PN4BA2_2_5672;1394
PN4BA2_2_7900;1394
PN4BA2_2_8093;1394
PN4BA2_2_8491;1394
PN4BA2_2_9284;1394
PN4BA2_2_9987;1394
PN4BA2_2_10857;1394
PN4BA2_2_10940;1394
PN4BA2_3_82;1394
PN4BA2_3_307;1394
PN4BA2_3_4547;1394
PN4BA2_3_5987;1394
PN4BA2_3_7566;1394
PN4BA2_3_8624;1394
PN4BA2_3_9831;1394
PN4BA2_3_9840;1394
PN4BA2_3_10164;1394
PN4BA2_3_10482;1394
PN4BA2_3_10595;1394
PN4BA2_3_11083;1394
PN4BA2_3_11509;1394
PN4BA2_4_89;1394
PN4BA2_4_4190;1394
PN4BA2_4_5655;1394
PN4BA2_5_85;1394
PN4BA2_5_4675;1394
PN4BB2_1_82;1394
PN4BB2_1_3164;1394
PN4BB2_1_3966;1394
PN4BB2_1_4716;1394
PN4BB2_2_88;1394
PN4BB2_2_323;1394
PN4BB2_2_4557;1394
PN4BB2_2_5032;1394
PN4BB2_2_7513;1394
PN4BB2_2_7569;1394
PN4BB2_2_8071;1394
PN4BB2_2_8197;1394
PN4BB2_2_8368;1394
PN4BB2_2_9046;1394
PN4BB2_2_9751;1394
PN4BB2_2_10034;1394
PN4BB2_2_10887;1394
PN4BB2_2_11485;1394
PN4BB2_2_12132;1394
PN4BB2_2_12336;1394
PN4BB2_2_14637;1394
PN4BB2_2_14708;1394
PN4BB2_3_88;1394
PN4BB2_3_2224;1394
PN4BB2_3_2703;1394
PN4BB2_3_3344;1394
PN4BB2_3_5910;1394
PN4BB2_3_8652;1394
PN4BB2_3_9501;1394
PN4BB2_3_9771;1394
PN4BB2_4_89;1394
PN4BB2_4_2277;1394
PN4BB2_4_3801;1394
PN4BB2_4_5634;1394
PN4BB2_4_6123;1394
PN4BB2_4_6292;1394
PN4BB2_4_6453;1394
PN4BB2_4_6473;1394
PN4BB2_4_6868;1394
PN4BB2_4_7249;1394
PN4BB2_4_8062;1394
PN4BB2_4_9442;1394
PN4BB2_4_10768;1394
PN4BB2_4_10799;1394
PN4BB2_4_10939;1394
PN4BB2_5_89;1394
PN4BB2_5_1207;1394
PN4BB2_5_2560;1394
PN4BB2_5_3348;1394
PN4BB2_5_3777;1394
PN4BB2_5_4730;1394
PN4BB2_5_6088;1394
PN4BB2_5_7217;1394
PN4BB2_5_8874;1394
PN4BB2_5_9907;1394
PN4BB2_5_10198;1394
PN4BB2_5_10850;1394
PN4BB2_5_11320;1394
PN4BB2_5_11781;1394
PN4BC2_1_87;1394
PN4BC2_1_309;1394
PN4BC2_1_5520;1394
PN4BC2_1_6943;1394
PN4BC2_1_8465;1394
PN4BC2_1_8537;1394
PN4BC2_1_9089;1394
PN4BC2_1_11423;1394
PN4BC2_1_12135;1394
PN4BC2_1_13001;1394
PN4BC2_1_13369;1394
PN4BC2_2_85;1394
PN4BC2_2_301;1394
PN4BC2_2_3647;1394
PN4BC2_2_5092;1394
PN4BC2_2_8170;1394
PN4BC2_2_8262;1394
PN4BC2_2_9272;1394
PN4BC2_3_91;1394
PN4BC2_3_311;1394
PN4BC2_3_3587;1394
PN4BC2_3_5076;1394
PN4BC2_3_6330;1394
PN4BC2_3_8655;1394
PN4BC2_3_9746;1394
PN4BC2_3_11236;1394
PN4BC2_4_86;1394
PN4BC2_4_1411;1394
PN4BC2_4_2400;1394
PN4BC2_4_3516;1394
PN4BC2_4_3639;1394
PN4BC2_4_4117;1394
PN4BC2_4_5487;1394
PN4BC2_4_6709;1394
PN4BC2_4_6792;1394
PN4BC2_4_7099;1394
PN4BC2_4_7121;1394
PN4BC2_4_9498;1394
PN4BC2_4_10055;1394
PN4BC2_4_11146;1394
PN4BC2_4_11166;1394
PN4BC2_5_84;1394
PN4BC2_5_1221;1394
PN4BC2_5_3036;1394
PN4BC2_5_3330;1394
PN4BC2_5_3630;1394
PN4BC2_5_6517;1394
PN4BC2_5_8419;1394
PN4BC2_5_8992;1394
PN4SA2_1_90;1394
PN4SA2_1_1971;1394
PN4SA2_1_4210;1394
PN4SA2_2_82;1394
PN4SA2_2_2056;1394
PN4SA2_2_2126;1394
PN4SA2_2_2591;1394
PN4SA2_3_86;1394
PN4SA2_3_5358;1394
PN4SA2_3_5927;1394
PN4SA2_3_6097;1394
PN4SA2_3_6560;1394
PN4SA2_3_7309;1394
PN4SA2_4_75;1394
PN4SA2_4_1567;1394
PN4SA2_4_3218;1394
PN4SA2_4_4305;1394
PN4SA2_4_4616;1394
PN4SA2_4_5230;1394
PN4SA2_4_5442;1394
PN4SA2_5_69;1394
PN4SA2_5_1233;1394
PN4SA2_5_2315;1394
PN4SA2_5_2349;1394
PN4SA2_5_2617;1394
PN4SA2_5_2890;1394
PN4SA2_5_3279;1394
PN4SB2_2_4288;1394
PN4SB2_3_80;1394
PN4SB2_3_269;1394
PN4SB2_3_3647;1394
PN4SB2_4_84;1394
PN4SB2_4_4349;1394
PN4SB2_5_85;1394
PN4SB2_5_1770;1394
PN4SB2_5_3824;1394
PN4SC2_1_90;1394
PN4SC2_1_5660;1394
PN4SC2_1_6594;1394
PN4SC2_1_6721;1394
PN4SC2_1_6752;1394
PN4SC2_1_7028;1394
PN4SC2_1_7151;1394
PN4SC2_1_7157;1394
PN4SC2_1_7382;1394
PN4SC2_1_7430;1394
PN4SC2_2_95;1394
PN4SC2_2_6125;1394
PN4SC2_2_7473;1394
PN4SC2_2_8155;1394
PN4SC2_2_9373;1394
PN4SC2_2_9932;1394
PN4SC2_3_92;1394
PN4SC2_4_87;1394
PN4SC2_4_4462;1394
PN4SC2_4_5169;1394
PN4SC2_4_6547;1394
PN4SC2_4_6568;1394
PN4SC2_4_6578;1394
PN4SC2_5_90;1394
PN4SC2_5_1962;1394
PN4SC2_5_4129;1394
PN4SC2_5_4548;1394
PN4SC2_5_5318;1394
PN5BA2_1_80;1394
PN5BA2_1_268;1394
PN5BA2_1_922;1394
PN5BA2_1_1574;1394
PN5BA2_1_1933;1394
PN5BA2_1_2168;1394
PN5BA2_1_2241;1394
PN5BA2_1_2267;1394
PN5BA2_1_2364;1394
PN5BA2_1_2379;1394
PN5BA2_1_2614;1394
PN5BA2_1_2921;1394
PN5BA2_1_2984;1394
PN5BA2_1_3146;1394
PN5BA2_1_3235;1394
PN5BA2_1_3315;1394
PN5BA2_1_3325;1394
PN5BA2_1_3426;1394
PN5BA2_1_3442;1394
PN5BA2_1_3581;1394
PN5BA2_1_3652;1394
PN5BA2_1_3762;1394
PN5BA2_2_82;1394
PN5BA2_2_287;1394
PN5BA2_2_1121;1394
PN5BA2_2_1499;1394
PN5BA2_2_1988;1394
PN5BA2_2_2157;1394
PN5BA2_2_2514;1394
PN5BA2_2_2654;1394
PN5BA2_2_2947;1394
PN5BA2_2_3057;1394
PN5BA2_2_3138;1394
PN5BA2_2_3170;1394
PN5BA2_2_3340;1394
PN5BA2_2_3477;1394
PN5BA2_2_3636;1394
PN5BA2_2_3639;1394
PN5BA2_2_3778;1394
PN5BA2_2_3792;1394
PN5BA2_2_3840;1394
PN5BA2_2_3982;1394
PN5BA2_2_4032;1394
PN5BA2_2_4088;1394
PN5BA2_2_4178;1394
PN5BA2_3_86;1394
PN5BA2_3_1046;1394
PN5BA2_3_1297;1394
PN5BA2_3_1602;1394
PN5BA2_3_2372;1394
PN5BA2_3_3239;1394
PN5BA2_3_3402;1394
PN5BA2_3_3468;1394
PN5BA2_3_3518;1394
PN5BA2_3_3564;1394
PN5BA2_3_3694;1394
PN5BA2_3_3699;1394
PN5BA2_3_3791;1394
PN5BA2_3_4124;1394
PN5BA2_3_4232;1394
PN5BA2_3_4291;1394
PN5BA2_3_4628;1394
PN5BA2_3_4687;1394
PN5BA2_3_4714;1394
PN5BA2_3_4914;1394
PN5BA2_4_84;1394
PN5BA2_4_282;1394
PN5BA2_4_917;1394
PN5BA2_4_1449;1394
PN5BA2_4_1660;1394
PN5BA2_4_2032;1394
PN5BA2_4_2213;1394
PN5BA2_4_2267;1394
PN5BA2_4_2450;1394
PN5BA2_4_2522;1394
PN5BA2_4_2696;1394
PN5BA2_4_2795;1394
PN5BA2_4_2813;1394
PN5BA2_4_2940;1394
PN5BA2_4_2945;1394
PN5BA2_4_3093;1394
PN5BA2_4_3166;1394
PN5BA2_4_3448;1394
PN5BA2_4_3582;1394
PN5BA2_4_3685;1394
PN5BA2_4_3687;1394
PN5BA2_4_3705;1394
PN5BA2_5_74;1394
PN5BA2_5_644;1394
PN5BA2_5_884;1394
PN5BA2_5_1300;1394
PN5BA2_5_1392;1394
PN5BA2_5_1415;1394
PN5BA2_5_1439;1394
PN5BA2_5_1496;1394
PN5BA2_5_1511;1394
PN5BA2_5_1611;1394
PN5BA2_5_1821;1394
PN5BB2_1_84;1394
PN5BB2_1_298;1394
PN5BB2_1_888;1394
PN5BB2_1_1145;1394
PN5BB2_1_1221;1394
PN5BB2_1_1366;1394
PN5BB2_1_1531;1394
PN5BB2_1_1926;1394
PN5BB2_1_2201;1394
PN5BB2_1_2227;1394
PN5BB2_1_2256;1394
PN5BB2_1_2264;1394
PN5BB2_1_2296;1394
PN5BB2_1_2589;1394
PN5BB2_1_2656;1394
PN5BB2_1_2678;1394
PN5BB2_1_2713;1394
PN5BB2_1_2914;1394
PN5BB2_1_2933;1394
PN5BB2_1_3582;1394
PN5BB2_1_3600;1394
PN5BB2_1_3650;1394
PN5BB2_1_3692;1394
PN5BB2_1_3706;1394
PN5BB2_1_3795;1394
PN5BB2_1_3797;1394
PN5BB2_1_3828;1394
PN5BB2_1_3842;1394
PN5BB2_1_3927;1394
PN5BB2_1_3944;1394
PN5BB2_1_3982;1394
PN5BB2_1_4168;1394
PN5BB2_1_4250;1394
PN5BB2_1_4363;1394
PN5BB2_1_4378;1394
PN5BB2_1_4384;1394
PN5BB2_1_4421;1394
PN5BB2_1_4444;1394
PN5BB2_1_4473;1394
PN5BB2_1_4483;1394
PN5BB2_1_4491;1394
PN5BB2_1_4622;1394
PN5BB2_1_4660;1394
PN5BB2_1_4661;1394
PN5BB2_1_4727;1394
PN5BB2_1_4880;1394
PN5BB2_1_4928;1394
PN5BB2_1_4937;1394
PN5BB2_1_4970;1394
PN5BB2_1_5004;1394
PN5BB2_1_5009;1394
PN5BB2_1_5131;1394
PN5BB2_1_5148;1394
PN5BB2_1_5152;1394
PN5BB2_1_5162;1394
PN5BB2_1_5211;1394
PN5BB2_1_5303;1394
PN5BB2_1_5340;1394
PN5BB2_1_5345;1394
PN5BB2_1_5439;1394
PN5BB2_1_5441;1394
PN5BB2_1_5443;1394
PN5BB2_1_5531;1394
PN5BB2_1_5534;1394
PN5BB2_1_5584;1394
PN5BB2_1_5617;1394
PN5BB2_1_5649;1394
PN5BB2_1_5693;1394
PN5BB2_1_5705;1394
PN5BB2_1_5768;1394
PN5BB2_1_5782;1394
PN5BB2_1_5864;1394
PN5BB2_1_5869;1394
PN5BB2_1_5947;1394
PN5BB2_1_5990;1394
PN5BB2_1_6003;1394
PN5BB2_1_6051;1394
PN5BB2_1_6064;1394
PN5BB2_1_6148;1394
PN5BB2_1_6183;1394
PN5BB2_1_6187;1394
PN5BB2_1_6255;1394
PN5BB2_1_6260;1394
PN5BB2_1_6284;1394
PN5BB2_1_6303;1394
PN5BB2_1_6320;1394
PN5BB2_1_6393;1394
PN5BB2_1_6399;1394
PN5BB2_1_6409;1394
PN5BB2_1_6434;1394
PN5BB2_1_6460;1394
PN5BB2_1_6538;1394
PN5BB2_1_6568;1394
PN5BB2_1_6601;1394
PN5BB2_1_6620;1394
PN5BB2_1_6670;1394
PN5BB2_1_6679;1394
PN5BB2_1_6684;1394
PN5BB2_1_6709;1394
PN5BB2_1_6726;1394
PN5BB2_1_6770;1394
PN5BB2_1_6806;1394
PN5BB2_1_6829;1394
PN5BB2_1_6846;1394
PN5BB2_1_6884;1394
PN5BB2_1_6887;1394
PN5BB2_1_6951;1394
PN5BB2_1_6955;1394
PN5BB2_1_6998;1394
PN5BB2_1_7056;1394
PN5BB2_1_7096;1394
PN5BB2_2_89;1394
PN5BB2_2_330;1394
PN5BB2_2_1430;1394
PN5BB2_2_1611;1394
PN5BB2_2_2251;1394
PN5BB2_2_2390;1394
PN5BB2_2_2784;1394
PN5BB2_2_3428;1394
PN5BB2_2_3431;1394
PN5BB2_2_3457;1394
PN5BB2_2_3813;1394
PN5BB2_2_3835;1394
PN5BB2_2_4336;1394
PN5BB2_2_4482;1394
PN5BB2_2_4635;1394
PN5BB2_2_4654;1394
PN5BB2_2_4778;1394
PN5BB2_2_4864;1394
PN5BB2_2_4895;1394
PN5BB2_2_4981;1394
PN5BB2_2_5098;1394
PN5BB2_2_5138;1394
PN5BB2_2_5161;1394
PN5BB2_2_5346;1394
PN5BB2_2_5407;1394
PN5BB2_2_5662;1394
PN5BB2_2_5779;1394
PN5BB2_2_5831;1394
PN5BB2_2_5832;1394
PN5BB2_2_5899;1394
PN5BB2_2_6082;1394
PN5BB2_2_6123;1394
PN5BB2_2_6139;1394
PN5BB2_2_6329;1394
PN5BB2_2_6402;1394
PN5BB2_2_6506;1394
PN5BB2_2_6612;1394
PN5BB2_2_6626;1394
PN5BB2_2_6775;1394
PN5BB2_2_6858;1394
PN5BB2_2_6901;1394
PN5BB2_2_6971;1394
PN5BB2_2_7024;1394
PN5BB2_2_7065;1394
PN5BB2_2_7160;1394
PN5BB2_2_7194;1394
PN5BB2_2_7200;1394
PN5BB2_2_7220;1394
PN5BB2_2_7307;1394
PN5BB2_2_7380;1394
PN5BB2_2_7384;1394
PN5BB2_2_7429;1394
PN5BB2_2_7449;1394
PN5BB2_2_7515;1394
PN5BB2_2_7696;1394
PN5BB2_2_7703;1394
PN5BB2_2_7840;1394
PN5BB2_2_7855;1394
PN5BB2_2_7875;1394
PN5BB2_2_7987;1394
PN5BB2_2_8128;1394
PN5BB2_2_8231;1394
PN5BB2_2_8272;1394
PN5BB2_2_8281;1394
PN5BB2_2_8312;1394
PN5BB2_2_8360;1394
PN5BB2_2_8411;1394
PN5BB2_2_8567;1394
PN5BB2_2_8610;1394
PN5BB2_2_8623;1394
PN5BB2_2_8641;1394
PN5BB2_2_8923;1394
PN5BB2_2_8972;1394
PN5BB2_2_8979;1394
PN5BB2_2_9111;1394
PN5BB2_2_9120;1394
PN5BB2_2_9127;1394
PN5BB2_2_9209;1394
PN5BB2_2_9230;1394
PN5BB2_2_9397;1394
PN5BB2_2_9605;1394
PN5BB2_2_9610;1394
PN5BB2_2_9735;1394
PN5BB2_2_9843;1394
PN5BB2_2_9857;1394
PN5BB2_2_9990;1394
PN5BB2_2_10120;1394
PN5BB2_2_10173;1394
PN5BB2_2_10334;1394
PN5BB2_2_10378;1394
PN5BB2_2_10402;1394
PN5BB2_2_10448;1394
PN5BB2_2_10485;1394
PN5BB2_2_10553;1394
PN5BB2_2_10604;1394
PN5BB2_3_79;1394
PN5BB2_3_292;1394
PN5BB2_3_859;1394
PN5BB2_3_1145;1394
PN5BB2_3_1798;1394
PN5BB2_3_2081;1394
PN5BB2_3_2107;1394
PN5BB2_3_2394;1394
PN5BB2_3_2451;1394
PN5BB2_3_2537;1394
PN5BB2_3_2703;1394
PN5BB2_3_3190;1394
PN5BB2_3_3268;1394
PN5BB2_3_3304;1394
PN5BB2_3_3322;1394
PN5BB2_3_3472;1394
PN5BB2_3_3573;1394
PN5BB2_3_3626;1394
PN5BB2_3_3819;1394
PN5BB2_3_3840;1394
PN5BB2_3_3841;1394
PN5BB2_3_3880;1394
PN5BB2_3_3925;1394
PN5BB2_3_3993;1394
PN5BB2_3_4026;1394
PN5BB2_3_4035;1394
PN5BB2_3_4127;1394
PN5BB2_3_4155;1394
PN5BB2_3_4213;1394
PN5BB2_3_4288;1394
PN5BB2_3_4366;1394
PN5BB2_3_4370;1394
PN5BB2_3_4409;1394
PN5BB2_3_4456;1394
PN5BB2_3_4461;1394
PN5BB2_3_4524;1394
PN5BB2_3_4550;1394
PN5BB2_3_4572;1394
PN5BB2_3_4584;1394
PN5BB2_3_4632;1394
PN5BB2_3_4680;1394
PN5BB2_3_4704;1394
PN5BB2_3_4711;1394
PN5BB2_3_4894;1394
PN5BB2_3_4938;1394
PN5BB2_3_4973;1394
PN5BB2_3_5025;1394
PN5BB2_3_5038;1394
PN5BB2_3_5104;1394
PN5BB2_3_5112;1394
PN5BB2_3_5132;1394
PN5BB2_3_5142;1394
PN5BB2_3_5186;1394
PN5BB2_3_5212;1394
PN5BB2_3_5253;1394
PN5BB2_3_5271;1394
PN5BB2_3_5290;1394
PN5BB2_3_5298;1394
PN5BB2_3_5365;1394
PN5BB2_3_5398;1394
PN5BB2_3_5460;1394
PN5BB2_3_5510;1394
PN5BB2_3_5528;1394
PN5BB2_3_5552;1394
PN5BB2_3_5572;1394
PN5BB2_3_5627;1394
PN5BB2_3_5639;1394
PN5BB2_3_5649;1394
PN5BB2_3_5679;1394
PN5BB2_3_5849;1394
PN5BB2_3_5904;1394
PN5BB2_3_5980;1394
PN5BB2_3_5996;1394
PN5BB2_3_5997;1394
PN5BB2_3_6044;1394
PN5BB2_3_6100;1394
PN5BB2_3_6123;1394
PN5BB2_3_6182;1394
PN5BB2_3_6187;1394
PN5BB2_4_87;1394
PN5BB2_4_322;1394
PN5BB2_4_343;1394
PN5BB2_4_986;1394
PN5BB2_4_1011;1394
PN5BB2_4_1379;1394
PN5BB2_4_1781;1394
PN5BB2_4_2273;1394
PN5BB2_4_2657;1394
PN5BB2_4_2686;1394
PN5BB2_4_2726;1394
PN5BB2_4_2742;1394
PN5BB2_4_2776;1394
PN5BB2_4_3179;1394
PN5BB2_4_3274;1394
PN5BB2_4_3300;1394
PN5BB2_4_3603;1394
PN5BB2_4_3626;1394
PN5BB2_4_3808;1394
PN5BB2_4_4250;1394
PN5BB2_4_4309;1394
PN5BB2_4_4418;1394
PN5BB2_4_4536;1394
PN5BB2_4_4559;1394
PN5BB2_4_4635;1394
PN5BB2_4_4641;1394
PN5BB2_4_4728;1394
PN5BB2_4_4847;1394
PN5BB2_4_4895;1394
PN5BB2_4_4906;1394
PN5BB2_4_5022;1394
PN5BB2_4_5061;1394
PN5BB2_4_5136;1394
PN5BB2_4_5471;1394
PN5BB2_4_5502;1394
PN5BB2_4_5565;1394
PN5BB2_4_5624;1394
PN5BB2_4_5656;1394
PN5BB2_4_5762;1394
PN5BB2_4_5834;1394
PN5BB2_4_5854;1394
PN5BB2_4_5911;1394
PN5BB2_4_5975;1394
PN5BB2_4_6020;1394
PN5BB2_4_6071;1394
PN5BB2_4_6072;1394
PN5BB2_4_6110;1394
PN5BB2_4_6178;1394
PN5BB2_4_6279;1394
PN5BB2_4_6445;1394
PN5BB2_4_6452;1394
PN5BB2_4_6517;1394
PN5BB2_4_6613;1394
PN5BB2_4_6618;1394
PN5BB2_4_6674;1394
PN5BB2_4_6756;1394
PN5BB2_4_6847;1394
PN5BB2_4_6856;1394
PN5BB2_4_6874;1394
PN5BB2_4_6942;1394
PN5BB2_4_7084;1394
PN5BB2_4_7137;1394
