Sequence Name;OTU
BK5SB1_1_11607;29
BK5SB1_1_11620;29
BK5SB1_1_11632;29
BK5SB1_1_11657;29
BK5SB1_1_11665;29
BK5SB1_1_11807;29
BK5SB1_1_11991;29
BK5SB1_1_12144;29
BK5SB1_1_12192;29
BK5SB1_1_12276;29
BK5SB1_1_12347;29
BK5SB1_1_12354;29
BK5SB1_1_12407;29
BK5SB1_1_12415;29
BK5SB1_1_12421;29
BK5SB1_1_12460;29
BK5SB1_1_12522;29
BK5SB1_1_12614;29
BK5SB1_1_12683;29
BK5SB1_1_12855;29
BK5SB1_1_12898;29
BK5SB1_1_12904;29
BK5SB1_1_12906;29
BK5SB1_1_12947;29
BK5SB1_1_12998;29
BK5SB1_1_13013;29
BK5SB1_1_13030;29
BK5SB1_1_13083;29
BK5SB1_1_13115;29
BK5SB1_1_13158;29
BK5SB1_1_13181;29
BK5SB1_1_13232;29
BK5SB1_1_13244;29
BK5SB1_1_13337;29
BK5SB1_1_13425;29
BK5SB1_1_13508;29
BK5SB1_1_13515;29
BK5SB1_1_13564;29
BK5SB1_1_13572;29
BK5SB1_1_13614;29
BK5SB1_1_13640;29
BK5SB1_1_13671;29
BK5SB1_1_13852;29
BK5SB1_1_13853;29
BK5SB1_1_13940;29
BK5SB1_1_14142;29
BK5SB1_1_14165;29
BK5SB1_1_14179;29
BK5SB1_1_14223;29
BK5SB1_1_14225;29
BK5SB1_1_14229;29
BK5SB1_1_14358;29
BK5SB1_1_14361;29
BK5SB1_1_14363;29
BK5SB1_1_14392;29
BK5SB1_1_14405;29
BK5SB1_1_14468;29
BK5SB1_1_14508;29
BK5SB1_2_12;29
BK5SB1_2_117;29
BK5SB1_2_183;29
BK5SB1_2_223;29
BK5SB1_2_240;29
BK5SB1_2_659;29
BK5SB1_2_813;29
BK5SB1_2_1087;29
BK5SB1_2_1147;29
BK5SB1_2_1254;29
BK5SB1_2_1268;29
BK5SB1_2_1286;29
BK5SB1_2_1457;29
BK5SB1_2_1569;29
BK5SB1_2_1659;29
BK5SB1_2_1820;29
BK5SB1_2_2016;29
BK5SB1_2_2054;29
BK5SB1_2_2107;29
BK5SB1_2_2166;29
BK5SB1_2_2257;29
BK5SB1_2_2342;29
BK5SB1_2_2500;29
BK5SB1_2_2528;29
BK5SB1_2_2557;29
BK5SB1_2_2598;29
BK5SB1_2_2614;29
BK5SB1_2_2718;29
BK5SB1_2_2752;29
BK5SB1_2_2916;29
BK5SB1_2_2963;29
BK5SB1_2_2968;29
BK5SB1_2_2996;29
BK5SB1_2_3029;29
BK5SB1_2_3275;29
BK5SB1_2_3324;29
BK5SB1_2_3356;29
BK5SB1_2_3494;29
BK5SB1_2_3548;29
BK5SB1_2_3696;29
BK5SB1_2_3914;29
BK5SB1_2_4140;29
BK5SB1_2_4306;29
BK5SB1_2_4373;29
BK5SB1_2_4491;29
BK5SB1_2_4711;29
BK5SB1_2_4825;29
BK5SB1_2_4892;29
BK5SB1_2_4896;29
BK5SB1_2_5053;29
BK5SB1_2_5321;29
BK5SB1_2_5447;29
BK5SB1_2_5544;29
BK5SB1_2_5552;29
BK5SB1_2_5623;29
BK5SB1_2_5789;29
BK5SB1_2_5827;29
BK5SB1_2_5830;29
BK5SB1_2_5880;29
BK5SB1_2_6159;29
BK5SB1_2_6211;29
BK5SB1_2_6233;29
BK5SB1_2_6330;29
BK5SB1_2_6388;29
BK5SB1_3_12;29
BK5SB1_3_123;29
BK5SB1_3_190;29
BK5SB1_3_227;29
BK5SB1_3_242;29
BK5SB1_3_694;29
BK5SB1_3_871;29
BK5SB1_3_924;29
BK5SB1_3_996;29
BK5SB1_3_1174;29
BK5SB1_3_1204;29
BK5SB1_3_1270;29
BK5SB1_3_1284;29
BK5SB1_3_1376;29
BK5SB1_3_1437;29
BK5SB1_3_1461;29
BK5SB1_3_1661;29
BK5SB1_3_1885;29
BK5SB1_3_1951;29
BK5SB1_3_2197;29
BK5SB1_3_2389;29
BK5SB1_3_2527;29
BK5SB1_3_2578;29
BK5SB1_3_2584;29
BK5SB1_3_2626;29
BK5SB1_3_2669;29
BK5SB1_3_2717;29
BK5SB1_3_2801;29
BK5SB1_3_2840;29
BK5SB1_3_2920;29
BK5SB1_3_3035;29
BK5SB1_3_3116;29
BK5SB1_3_3147;29
BK5SB1_3_3163;29
BK5SB1_3_3197;29
BK5SB1_3_3277;29
BK5SB1_3_3325;29
BK5SB1_3_3335;29
BK5SB1_3_3357;29
BK5SB1_3_3369;29
BK5SB1_3_3483;29
BK5SB1_3_3543;29
BK5SB1_3_3589;29
BK5SB1_3_3594;29
BK5SB1_3_3662;29
BK5SB1_3_3763;29
BK5SB1_3_3877;29
BK5SB1_3_4126;29
BK5SB1_3_4185;29
BK5SB1_3_4196;29
BK5SB1_3_4326;29
BK5SB1_3_4393;29
BK5SB1_3_4511;29
BK5SB1_3_4625;29
BK5SB1_3_4912;29
BK5SB1_3_5047;29
BK5SB1_3_5183;29
BK5SB1_3_5208;29
BK5SB1_3_5320;29
BK5SB1_3_5469;29
BK5SB1_3_5665;29
BK5SB1_3_5666;29
BK5SB1_3_5707;29
BK5SB1_3_5797;29
BK5SB1_3_6314;29
BK5SB1_3_6367;29
BK5SB1_3_6475;29
BK5SB1_3_6639;29
BK5SB1_3_6672;29
BK5SB1_3_6754;29
BK5SB1_3_6768;29
BK5SB1_3_6875;29
BK5SB1_3_7036;29
BK5SB1_3_7088;29
BK5SB1_3_7338;29
BK5SB1_3_7445;29
BK5SB1_3_7465;29
BK5SB1_3_7541;29
BK5SB1_3_7552;29
BK5SB1_3_7569;29
BK5SB1_3_7583;29
BK5SB1_3_7730;29
BK5SB1_3_7770;29
BK5SB1_3_7847;29
BK5SB1_3_7927;29
BK5SB1_3_7952;29
BK5SB1_3_7959;29
BK5SB1_3_8005;29
BK5SB1_3_8133;29
BK5SB1_3_8177;29
BK5SB1_3_8179;29
BK5SB1_3_8205;29
BK5SB1_3_8326;29
BK5SB1_3_8348;29
BK5SB1_3_8381;29
BK5SB1_3_8387;29
BK5SB1_3_8399;29
BK5SB1_3_8504;29
BK5SB1_3_8643;29
BK5SB1_3_8655;29
BK5SB1_3_8796;29
BK5SB1_3_8813;29
BK5SB1_3_8838;29
BK5SB1_3_8918;29
BK5SB1_3_8936;29
BK5SB1_3_8972;29
BK5SB1_3_8990;29
BK5SB1_4_12;29
BK5SB1_4_123;29
BK5SB1_4_197;29
BK5SB1_4_236;29
BK5SB1_4_255;29
BK5SB1_4_468;29
BK5SB1_4_495;29
BK5SB1_4_723;29
BK5SB1_4_899;29
BK5SB1_4_1036;29
BK5SB1_4_1339;29
BK5SB1_4_1430;29
BK5SB1_4_1488;29
BK5SB1_4_1510;29
BK5SB1_4_1703;29
BK5SB1_4_1868;29
BK5SB1_4_2000;29
BK5SB1_4_2004;29
BK5SB1_4_2152;29
BK5SB1_4_2212;29
BK5SB1_4_2263;29
BK5SB1_4_2453;29
BK5SB1_4_2463;29
BK5SB1_4_2501;29
BK5SB1_4_2583;29
BK5SB1_4_2649;29
BK5SB1_4_2654;29
BK5SB1_4_2695;29
BK5SB1_4_2729;29
BK5SB1_4_2879;29
BK5SB1_4_2956;29
BK5SB1_4_3110;29
BK5SB1_4_3159;29
BK5SB1_4_3188;29
BK5SB1_4_3244;29
BK5SB1_4_3265;29
BK5SB1_4_3281;29
BK5SB1_4_3399;29
BK5SB1_4_3506;29
BK5SB1_4_3635;29
BK5SB1_4_3811;29
BK5SB1_4_3844;29
BK5SB1_4_4032;29
BK5SB1_4_4203;29
BK5SB1_4_4263;29
BK5SB1_4_4623;29
BK5SB1_4_4721;29
BK5SB1_4_4741;29
BK5SB1_4_4995;29
BK5SB1_4_5256;29
BK5SB1_4_5281;29
BK5SB1_4_5505;29
BK5SB1_4_5546;29
BK5SB1_4_5550;29
BK5SB1_4_5592;29
BK5SB1_4_5606;29
BK5SB1_4_5720;29
BK5SB1_4_5774;29
BK5SB1_4_5919;29
BK5SB1_4_6011;29
BK5SB1_4_6244;29
BK5SB1_4_6297;29
BK5SB1_4_6407;29
BK5SB1_4_6434;29
BK5SB1_4_6463;29
BK5SB1_4_6650;29
BK5SB1_4_6702;29
BK5SB1_4_6772;29
BK5SB1_4_6853;29
BK5SB1_4_6913;29
BK5SB1_4_6954;29
BK5SB1_4_7008;29
BK5SB1_4_7096;29
BK5SB1_4_7308;29
BK5SB1_4_7471;29
BK5SB1_4_7482;29
BK5SB1_4_7490;29
BK5SB1_4_7592;29
BK5SB1_4_7625;29
BK5SB1_4_7659;29
BK5SB1_4_7720;29
BK5SB1_4_7929;29
BK5SB1_4_8039;29
BK5SB1_4_8107;29
BK5SB1_4_8149;29
BK5SB1_4_8338;29
BK5SB1_4_8360;29
BK5SB1_4_8394;29
BK5SB1_4_8482;29
BK5SB1_4_8508;29
BK5SB1_4_8549;29
BK5SB1_4_8591;29
BK5SB1_4_8726;29
BK5SB1_4_8773;29
BK5SB1_4_8777;29
BK5SB1_4_8991;29
BK5SB1_4_8994;29
BK5SB1_5_12;29
BK5SB1_5_114;29
BK5SB1_5_124;29
BK5SB1_5_197;29
BK5SB1_5_236;29
BK5SB1_5_254;29
BK5SB1_5_480;29
BK5SB1_5_692;29
BK5SB1_5_745;29
BK5SB1_5_943;29
BK5SB1_5_1287;29
BK5SB1_5_1317;29
BK5SB1_5_1416;29
BK5SB1_5_1515;29
BK5SB1_5_1585;29
BK5SB1_5_1605;29
BK5SB1_5_1873;29
BK5SB1_5_2033;29
BK5SB1_5_2183;29
BK5SB1_5_2401;29
BK5SB1_5_2703;29
BK5SB1_5_2782;29
BK5SB1_5_2879;29
BK5SB1_5_2960;29
BK5SB1_5_2962;29
BK5SB1_5_3014;29
BK5SB1_5_3055;29
BK5SB1_5_3058;29
BK5SB1_5_3278;29
BK5SB1_5_3391;29
BK5SB1_5_3482;29
BK5SB1_5_3558;29
BK5SB1_5_3602;29
BK5SB1_5_3651;29
BK5SB1_5_3760;29
BK5SB1_5_3943;29
BK5SB1_5_3954;29
BK5SB1_5_4008;29
BK5SB1_5_4077;29
BK5SB1_5_4173;29
BK5SB1_5_4257;29
BK5SB1_5_4330;29
BK5SB1_5_4390;29
BK5SB1_5_4425;29
BK5SB1_5_4541;29
BK5SB1_5_4642;29
BK5SB1_5_4793;29
BK5SB1_5_4867;29
BK5SB1_5_5034;29
BK5SB1_5_5114;29
BK5SB1_5_5284;29
BK5SB1_5_5317;29
BK5SB1_5_5595;29
BK5SB1_5_5617;29
BK5SB1_5_5656;29
BK5SB1_5_5696;29
BK5SB1_5_5730;29
BK5SB1_5_5942;29
BK5SB1_5_6007;29
BK5SB1_5_6287;29
BK5SB1_5_6394;29
BK5SB1_5_6411;29
BK5SB1_5_6431;29
BK5SB1_5_6560;29
BK5SB1_5_6701;29
BK5SB1_5_6771;29
BK5SB1_5_6811;29
BK5SB1_5_6816;29
BK5SB1_5_6828;29
BK5SB1_5_6838;29
BK5SB1_5_7193;29
BK5SB1_5_7309;29
BK5SB1_5_7699;29
BK5SB1_5_7724;29
BK5SB1_5_7735;29
BK5SB1_5_7809;29
BK5SB1_5_8007;29
BK5SB1_5_8034;29
BK5SB1_5_8048;29
BK5SB1_5_8226;29
BK5SB1_5_8233;29
BK5SB1_5_8255;29
BK5SB1_5_8409;29
BK5SB1_5_8569;29
BK5SB1_5_8753;29
BK5SB1_5_8880;29
BK5SB1_5_8911;29
BK5SB1_5_9042;29
BK5SB1_5_9108;29
BK5SB1_5_9289;29
BK5SB1_5_9465;29
BK5SB1_5_9598;29
BK5SB1_5_9664;29
BK5SB1_5_9766;29
BK5SB1_5_9825;29
BK5SB1_5_9909;29
BK5SB1_5_9969;29
BK5SB1_5_10265;29
BK5SB1_5_10286;29
BK5SB1_5_10337;29
BK5SB1_5_10410;29
BK5SB1_5_10529;29
BK5SB1_5_10677;29
BK5SB1_5_10932;29
BK5SB1_5_10970;29
BK5SB1_5_11137;29
BK5SB1_5_11204;29
BK5SB1_5_11282;29
BK5SB1_5_11481;29
BK5SB1_5_11577;29
BK5SB1_5_11754;29
BK5SB1_5_11841;29
BK5SB1_5_11872;29
BK5SC1_1_12;29
BK5SC1_1_127;29
BK5SC1_1_213;29
BK5SC1_1_252;29
BK5SC1_1_269;29
BK5SC1_1_792;29
BK5SC1_1_981;29
BK5SC1_1_1377;29
BK5SC1_1_1471;29
BK5SC1_1_1575;29
BK5SC1_1_1621;29
BK5SC1_1_1645;29
BK5SC1_1_1669;29
BK5SC1_1_2117;29
BK5SC1_1_2277;29
BK5SC1_1_2517;29
BK5SC1_1_2564;29
BK5SC1_1_2876;29
BK5SC1_1_2959;29
BK5SC1_1_2982;29
BK5SC1_1_3042;29
BK5SC1_1_3049;29
BK5SC1_1_3147;29
BK5SC1_1_3203;29
BK5SC1_1_3215;29
BK5SC1_1_3340;29
BK5SC1_1_3645;29
BK5SC1_1_3741;29
BK5SC1_1_3790;29
BK5SC1_1_3808;29
BK5SC1_1_4002;29
BK5SC1_1_4021;29
BK5SC1_1_4076;29
BK5SC1_1_4373;29
BK5SC1_1_4551;29
BK5SC1_1_4597;29
BK5SC1_1_4676;29
BK5SC1_1_4814;29
BK5SC1_1_5136;29
BK5SC1_1_5542;29
BK5SC1_1_5759;29
BK5SC1_1_6074;29
BK5SC1_1_6312;29
BK5SC1_1_6682;29
BK5SC1_1_6781;29
BK5SC1_1_7062;29
BK5SC1_1_7265;29
BK5SC1_1_7389;29
BK5SC1_1_7551;29
BK5SC1_1_7643;29
BK5SC1_1_7659;29
BK5SC1_1_7744;29
BK5SC1_1_7810;29
BK5SC1_1_8006;29
BK5SC1_1_8038;29
BK5SC1_1_8048;29
BK5SC1_1_8164;29
BK5SC1_1_8173;29
BK5SC1_1_8290;29
BK5SC1_1_8409;29
BK5SC1_1_8523;29
BK5SC1_1_9166;29
BK5SC1_1_9376;29
BK5SC1_1_9557;29
BK5SC1_1_9665;29
BK5SC1_1_9686;29
BK5SC1_1_9771;29
BK5SC1_1_10347;29
BK5SC1_1_10355;29
BK5SC1_1_10649;29
BK5SC1_1_10653;29
BK5SC1_1_11158;29
BK5SC1_1_11318;29
BK5SC1_1_11348;29
BK5SC1_1_11477;29
BK5SC1_2_12;29
BK5SC1_2_122;29
BK5SC1_2_208;29
BK5SC1_2_252;29
BK5SC1_2_272;29
BK5SC1_2_763;29
BK5SC1_2_817;29
BK5SC1_2_1043;29
BK5SC1_2_1209;29
BK5SC1_2_1444;29
BK5SC1_2_1478;29
BK5SC1_2_1588;29
BK5SC1_2_1691;29
BK5SC1_2_1740;29
BK5SC1_2_1766;29
BK5SC1_2_1785;29
BK5SC1_2_1931;29
BK5SC1_2_2247;29
BK5SC1_2_2414;29
BK5SC1_2_2615;29
BK5SC1_2_2638;29
BK5SC1_2_2691;29
BK5SC1_2_2745;29
BK5SC1_2_3051;29
BK5SC1_2_3314;29
BK5SC1_2_3318;29
BK5SC1_2_3374;29
BK5SC1_2_3486;29
BK5SC1_2_3513;29
BK5SC1_2_3605;29
BK5SC1_2_3640;29
BK5SC1_2_3844;29
BK5SC1_2_3926;29
BK5SC1_2_4029;29
BK5SC1_2_4089;29
BK5SC1_2_4107;29
BK5SC1_2_4158;29
BK5SC1_2_4357;29
BK5SC1_2_4412;29
BK5SC1_2_4709;29
BK5SC1_2_4783;29
BK5SC1_2_4892;29
BK5SC1_2_4938;29
BK5SC1_2_4965;29
BK5SC1_2_5268;29
BK5SC1_2_5431;29
BK5SC1_2_5470;29
BK5SC1_2_5817;29
BK5SC1_2_5857;29
BK5SC1_2_6177;29
BK5SC1_2_6227;29
BK5SC1_2_6290;29
BK5SC1_2_6374;29
BK5SC1_2_6493;29
BK5SC1_2_6554;29
BK5SC1_2_6643;29
BK5SC1_2_7192;29
BK5SC1_2_7488;29
BK5SC1_2_7521;29
BK5SC1_2_7746;29
BK5SC1_2_7759;29
BK5SC1_2_8134;29
BK5SC1_2_8181;29
BK5SC1_2_8434;29
BK5SC1_2_8986;29
BK5SC1_2_8998;29
BK5SC1_2_9084;29
BK5SC1_2_9229;29
BK5SC1_2_9259;29
BK5SC1_2_9266;29
BK5SC1_2_9283;29
BK5SC1_2_9497;29
BK5SC1_2_9863;29
BK5SC1_2_10267;29
BK5SC1_2_10383;29
BK5SC1_2_10557;29
BK5SC1_2_10601;29
BK5SC1_2_10714;29
BK5SC1_2_10742;29
BK5SC1_2_11137;29
BK5SC1_2_11152;29
BK5SC1_2_11177;29
BK5SC1_2_11234;29
BK5SC1_2_11267;29
BK5SC1_2_11270;29
BK5SC1_2_11784;29
BK5SC1_2_11844;29
BK5SC1_2_12055;29
BK5SC1_2_12233;29
BK5SC1_2_12239;29
BK5SC1_2_12242;29
BK5SC1_2_12283;29
BK5SC1_2_12298;29
BK5SC1_2_12313;29
BK5SC1_2_12524;29
BK5SC1_2_12700;29
BK5SC1_2_12701;29
BK5SC1_2_12707;29
BK5SC1_2_12759;29
BK5SC1_2_12866;29
BK5SC1_2_12870;29
BK5SC1_2_12983;29
BK5SC1_3_12;29
BK5SC1_3_115;29
BK5SC1_3_190;29
BK5SC1_3_227;29
BK5SC1_3_244;29
BK5SC1_3_636;29
BK5SC1_3_679;29
BK5SC1_3_853;29
BK5SC1_3_1188;29
BK5SC1_3_1266;29
BK5SC1_3_1353;29
BK5SC1_3_1393;29
BK5SC1_3_1797;29
BK5SC1_3_1919;29
BK5SC1_3_2135;29
BK5SC1_3_2602;29
BK5SC1_3_2633;29
BK5SC1_3_2674;29
BK5SC1_3_2805;29
BK5SC1_3_3009;29
BK5SC1_3_3122;29
BK5SC1_3_3137;29
BK5SC1_3_3353;29
BK5SC1_3_3600;29
BK5SC1_3_3757;29
BK5SC1_3_3818;29
BK5SC1_3_3882;29
BK5SC1_3_4111;29
BK5SC1_3_4172;29
BK5SC1_3_4323;29
BK5SC1_3_4486;29
BK5SC1_3_4557;29
BK5SC1_3_4730;29
BK5SC1_3_5045;29
BK5SC1_3_5435;29
BK5SC1_3_5505;29
BK5SC1_3_6084;29
BK5SC1_3_6120;29
BK5SC1_3_6723;29
BK5SC1_3_6750;29
BK5SC1_3_6902;29
BK5SC1_3_7078;29
BK5SC1_3_7268;29
BK5SC1_3_7384;29
BK5SC1_3_7460;29
BK5SC1_3_7612;29
BK5SC1_3_7626;29
BK5SC1_3_7896;29
BK5SC1_3_7939;29
BK5SC1_3_7944;29
BK5SC1_3_8214;29
BK5SC1_3_8291;29
BK5SC1_3_8339;29
BK5SC1_3_8349;29
BK5SC1_3_8443;29
BK5SC1_3_8584;29
BK5SC1_3_8592;29
BK5SC1_4_12;29
BK5SC1_4_119;29
BK5SC1_4_191;29
BK5SC1_4_233;29
BK5SC1_4_251;29
BK5SC1_4_474;29
BK5SC1_4_502;29
BK5SC1_4_694;29
BK5SC1_4_741;29
BK5SC1_4_930;29
BK5SC1_4_994;29
BK5SC1_4_1066;29
BK5SC1_4_1373;29
BK5SC1_4_1465;29
BK5SC1_4_1506;29
BK5SC1_4_1529;29
BK5SC1_4_1554;29
BK5SC1_4_1686;29
BK5SC1_4_1966;29
BK5SC1_4_2102;29
BK5SC1_4_2338;29
BK5SC1_4_2587;29
BK5SC1_4_2603;29
BK5SC1_4_2647;29
BK5SC1_4_2728;29
BK5SC1_4_2729;29
BK5SC1_4_2740;29
BK5SC1_4_2790;29
BK5SC1_4_2842;29
BK5SC1_4_2886;29
BK5SC1_4_2922;29
BK5SC1_4_3059;29
BK5SC1_4_3248;29
BK5SC1_4_3323;29
BK5SC1_4_3417;29
BK5SC1_4_3463;29
BK5SC1_4_3476;29
BK5SC1_4_3520;29
BK5SC1_4_3635;29
BK5SC1_4_3651;29
BK5SC1_4_3691;29
BK5SC1_4_3722;29
BK5SC1_4_3934;29
BK5SC1_4_4048;29
BK5SC1_4_4171;29
BK5SC1_4_4245;29
BK5SC1_4_4283;29
BK5SC1_4_4386;29
BK5SC1_4_4431;29
BK5SC1_4_4448;29
BK5SC1_4_4470;29
BK5SC1_4_4584;29
BK5SC1_4_4631;29
BK5SC1_4_4666;29
BK5SC1_4_4702;29
BK5SC1_4_4824;29
BK5SC1_4_4916;29
BK5SC1_4_5015;29
BK5SC1_4_5075;29
BK5SC1_4_5278;29
BK5SC1_4_5382;29
BK5SC1_4_5450;29
BK5SC1_4_5482;29
BK5SC1_4_5527;29
BK5SC1_4_5690;29
BK5SC1_4_5739;29
BK5SC1_4_5877;29
BK5SC1_4_5879;29
BK5SC1_4_5988;29
BK5SC1_4_6007;29
BK5SC1_4_6019;29
BK5SC1_4_6081;29
BK5SC1_4_6106;29
BK5SC1_4_6408;29
BK5SC1_4_6784;29
BK5SC1_4_6862;29
BK5SC1_4_6960;29
BK5SC1_4_6999;29
BK5SC1_4_7030;29
BK5SC1_4_7064;29
BK5SC1_4_7160;29
BK5SC1_4_7522;29
BK5SC1_4_7716;29
BK5SC1_4_7717;29
BK5SC1_4_7754;29
BK5SC1_4_7833;29
BK5SC1_4_8013;29
BK5SC1_4_8335;29
BK5SC1_4_8579;29
BK5SC1_4_8679;29
BK5SC1_4_8704;29
BK5SC1_4_8731;29
BK5SC1_4_8864;29
BK5SC1_4_8920;29
BK5SC1_4_8922;29
BK5SC1_4_9127;29
BK5SC1_4_9139;29
BK5SC1_4_9174;29
BK5SC1_4_9257;29
BK5SC1_4_9308;29
BK5SC1_4_9314;29
BK5SC1_4_9581;29
BK5SC1_4_9668;29
BK5SC1_4_9710;29
BK5SC1_4_9745;29
BK5SC1_4_9749;29
BK5SC1_4_9800;29
BK5SC1_4_9809;29
BK5SC1_4_9843;29
BK5SC1_4_9852;29
BK5SC1_4_9884;29
BK5SC1_4_10100;29
BK5SC1_4_10104;29
BK5SC1_4_10182;29
BK5SC1_4_10186;29
BK5SC1_4_10215;29
BK5SC1_4_10245;29
BK5SC1_4_10305;29
BK5SC1_4_10352;29
BK5SC1_4_10485;29
BK5SC1_4_10506;29
BK5SC1_4_10511;29
BK5SC1_4_10531;29
BK5SC1_4_10560;29
BK5SC1_4_10654;29
BK5SC1_4_10692;29
BK5SC1_5_12;29
BK5SC1_5_132;29
BK5SC1_5_209;29
BK5SC1_5_264;29
BK5SC1_5_283;29
BK5SC1_5_511;29
BK5SC1_5_779;29
BK5SC1_5_825;29
BK5SC1_5_1044;29
BK5SC1_5_1125;29
BK5SC1_5_1212;29
BK5SC1_5_1459;29
BK5SC1_5_1546;29
BK5SC1_5_1569;29
BK5SC1_5_1686;29
BK5SC1_5_1771;29
BK5SC1_5_1800;29
BK5SC1_5_2004;29
BK5SC1_5_2305;29
BK5SC1_5_2479;29
BK5SC1_5_2481;29
BK5SC1_5_2671;29
BK5SC1_5_2680;29
BK5SC1_5_2748;29
BK5SC1_5_3081;29
BK5SC1_5_3099;29
BK5SC1_5_3167;29
BK5SC1_5_3255;29
BK5SC1_5_3266;29
BK5SC1_5_3280;29
BK5SC1_5_3357;29
BK5SC1_5_3362;29
BK5SC1_5_3430;29
BK5SC1_5_3485;29
BK5SC1_5_3556;29
BK5SC1_5_3561;29
BK5SC1_5_3673;29
BK5SC1_5_3712;29
BK5SC1_5_3965;29
BK5SC1_5_4069;29
BK5SC1_5_4179;29
BK5SC1_5_4226;29
BK5SC1_5_4299;29
BK5SC1_5_4432;29
BK5SC1_5_4534;29
BK5SC1_5_4567;29
BK5SC1_5_4597;29
BK5SC1_5_4877;29
BK5SC1_5_4943;29
BK5SC1_5_5013;29
BK5SC1_5_5057;29
BK5SC1_5_5077;29
BK5SC1_5_5143;29
BK5SC1_5_5204;29
BK5SC1_5_5383;29
BK5SC1_5_5514;29
BK5SC1_5_5788;29
BK5SC1_5_5857;29
BK5SC1_5_5886;29
BK5SC1_5_5888;29
BK5SC1_5_5899;29
BK5SC1_5_6154;29
BK5SC1_5_6207;29
BK5SC1_5_6407;29
BK5SC1_5_6450;29
BK5SC1_5_6606;29
BK5SC1_5_6624;29
BK5SC1_5_7017;29
BK5SC1_5_7387;29
BK5SC1_5_7495;29
BK5SC1_5_7497;29
BK5SC1_5_7688;29
BK5SC1_5_7718;29
BK5SC1_5_8138;29
BK5SC1_5_8362;29
BK5SC1_5_8500;29
BK5SC1_5_8635;29
BK5SC1_5_8867;29
BK5SC1_5_8883;29
BK5SC1_5_8931;29
BK5SC1_5_9094;29
BK5SC1_5_9581;29
BK5SC1_5_9766;29
BK5SC1_5_9837;29
BK5SC1_5_9843;29
BK5SC1_5_9849;29
BK5SC1_5_10013;29
BK5SC1_5_10048;29
BK5SC1_5_10140;29
BK5SC1_5_10169;29
BK5SC1_5_10280;29
BK5SC1_5_10319;29
BK5SC1_5_10333;29
BK5SC1_5_10518;29
BK5SC1_5_10637;29
BK5SC1_5_10685;29
BK5SC1_5_10955;29
BK5SC1_5_11164;29
BK5SC1_5_11198;29
BK5SC1_5_11279;29
BK5SC1_5_11307;29
BK5SC1_5_11353;29
BK5SC1_5_11568;29
BK5SC1_5_11569;29
BK5SC1_5_11643;29
BK5SC1_5_11680;29
BK5SC1_5_11716;29
BK5SC1_5_11729;29
BK5SC1_5_11910;29
BK5SC1_5_11923;29
BK5SC1_5_12089;29
BK5SC1_5_12314;29
BK5SC1_5_12375;29
BK5SC1_5_12642;29
BK5SC1_5_12668;29
BK5SC1_5_12676;29
BK5SC1_5_12686;29
BK5SC1_5_12689;29
BK5SC1_5_12964;29
BK5SC1_5_13056;29
BK5SC1_5_13092;29
BK5SC1_5_13146;29
BK5SC1_5_13194;29
BK5SC1_5_13210;29
BK5SC1_5_13256;29
BK5SC1_5_13417;29
BK5SC1_5_13476;29
BK5SC1_5_13542;29
BK5SC1_5_13562;29
BK5SC1_5_13678;29
BK5SC1_5_13757;29
BK5SC1_5_14091;29
BK5SC1_5_14339;29
BK5SC1_5_14383;29
BK5SC1_5_14392;29
BK5SC1_5_14476;29
BK5SC1_5_14478;29
BK5SC1_5_14622;29
BK5SC1_5_14654;29
BK5SC1_5_14709;29
BK6BA1_1_12;29
BK6BA1_1_107;29
BK6BA1_1_114;29
BK6BA1_1_191;29
BK6BA1_1_230;29
BK6BA1_1_243;29
BK6BA1_1_643;29
BK6BA1_1_787;29
BK6BA1_1_876;29
BK6BA1_1_1031;29
BK6BA1_1_1098;29
BK6BA1_1_1170;29
BK6BA1_1_1215;29
BK6BA1_1_1226;29
BK6BA1_1_1565;29
BK6BA1_1_1617;29
BK6BA1_1_1734;29
BK6BA1_1_1774;29
BK6BA1_1_1951;29
BK6BA1_1_1961;29
BK6BA1_1_1998;29
BK6BA1_1_2094;29
BK6BA1_1_2098;29
BK6BA1_1_2134;29
BK6BA1_1_2158;29
BK6BA1_1_2163;29
BK6BA1_1_2294;29
BK6BA1_1_2458;29
BK6BA1_1_2510;29
BK6BA1_1_2542;29
BK6BA1_1_2562;29
BK6BA1_1_2666;29
BK6BA1_1_2701;29
BK6BA1_1_3001;29
BK6BA1_1_3082;29
BK6BA1_1_3273;29
BK6BA1_1_3429;29
BK6BA1_1_3554;29
BK6BA1_1_3625;29
BK6BA1_1_3659;29
BK6BA1_1_3676;29
BK6BA1_1_3792;29
BK6BA1_1_3804;29
BK6BA1_1_3833;29
BK6BA1_1_4052;29
BK6BA1_1_4122;29
BK6BA1_1_4393;29
BK6BA1_1_4395;29
BK6BA1_1_4425;29
BK6BA1_1_4495;29
BK6BA1_1_4589;29
BK6BA1_1_4625;29
BK6BA1_1_4768;29
BK6BA1_1_4790;29
BK6BA1_1_4862;29
BK6BA1_1_4957;29
BK6BA1_1_5020;29
BK6BA1_1_5126;29
BK6BA1_1_5184;29
BK6BA1_1_5194;29
BK6BA1_1_5206;29
BK6BA1_1_5234;29
BK6BA1_1_5245;29
BK6BA1_1_5250;29
BK6BA1_1_5315;29
BK6BA1_1_5323;29
